,listing_id,damage,make,model,full_label,est_value,year,image1,image2,image3
595,25846790,2,13,273,515,39039,2017,"[[[226 252 249]
  [226 252 249]
  [226 252 249]
  ...
  [197 223 250]
  [197 223 250]
  [197 223 250]]

 [[226 252 249]
  [226 252 249]
  [226 252 249]
  ...
  [197 223 250]
  [197 223 250]
  [197 223 250]]

 [[227 252 249]
  [227 252 249]
  [227 252 249]
  ...
  [199 224 251]
  [199 224 251]
  [199 224 251]]

 ...

 [[  9   4   0]
  [  8   3   0]
  [ 13   8   4]
  ...
  [  6   7  12]
  [ 12  13  18]
  [ 13  14  18]]

 [[ 10   5   1]
  [ 15  10   6]
  [ 26  21  17]
  ...
  [  7   8  12]
  [  9  10  14]
  [  8   9  13]]

 [[ 18  13   9]
  [ 24  19  15]
  [ 31  26  22]
  ...
  [ 10  11  15]
  [  6   7  11]
  [  7   8  12]]]","[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 ...

 [[ 79  77  80]
  [ 78  76  79]
  [ 77  75  78]
  ...
  [ 86  84  97]
  [ 91  89 102]
  [ 91  89 102]]

 [[ 79  77  80]
  [ 78  76  79]
  [ 77  75  78]
  ...
  [ 86  84  97]
  [ 90  88 101]
  [ 92  90 103]]

 [[ 79  77  80]
  [ 78  76  79]
  [ 77  75  78]
  ...
  [ 87  85  98]
  [ 89  87 100]
  [ 92  90 103]]]","[[[110 179 221]
  [110 179 221]
  [110 179 221]
  ...
  [132 190 228]
  [131 189 227]
  [132 190 228]]

 [[111 178 221]
  [111 178 221]
  [111 178 221]
  ...
  [133 191 229]
  [132 190 228]
  [133 191 229]]

 [[112 179 222]
  [112 179 222]
  [112 179 222]
  ...
  [136 191 230]
  [134 190 228]
  [136 191 230]]

 ...

 [[  6   4   9]
  [  6   4   9]
  [  6   4   9]
  ...
  [  3   3   3]
  [  3   3   3]
  [  3   3   3]]

 [[  8   6  11]
  [  6   4   9]
  [  4   2   7]
  ...
  [  3   3   3]
  [  3   3   3]
  [  3   3   3]]

 [[  6   4   9]
  [  6   4   9]
  [  6   4   9]
  ...
  [  3   3   3]
  [  3   3   3]
  [  3   3   3]]]"
596,25858530,2,13,271,516,20942,2015,"[[[250 251 233]
  [250 251 234]
  [250 251 235]
  ...
  [248 254 251]
  [252 255 254]
  [253 254 255]]

 [[250 251 233]
  [250 251 233]
  [250 251 235]
  ...
  [250 255 252]
  [250 255 254]
  [253 255 255]]

 [[250 252 231]
  [250 251 233]
  [250 251 234]
  ...
  [253 255 251]
  [251 255 254]
  [250 255 255]]

 ...

 [[ 57  60  51]
  [ 57  60  51]
  [ 54  57  48]
  ...
  [ 56  60  46]
  [ 54  58  44]
  [ 59  63  49]]

 [[ 55  58  49]
  [ 53  56  47]
  [ 62  65  56]
  ...
  [ 59  63  49]
  [ 55  59  45]
  [ 56  60  46]]

 [[ 54  57  48]
  [ 56  59  50]
  [ 62  65  56]
  ...
  [ 67  71  57]
  [ 61  65  51]
  [ 55  59  45]]]","[[[216 221 216]
  [216 221 216]
  [216 222 215]
  ...
  [234 226 215]
  [234 226 215]
  [234 226 215]]

 [[218 220 212]
  [218 220 212]
  [218 220 212]
  ...
  [234 225 213]
  [234 225 213]
  [234 225 213]]

 [[223 220 213]
  [223 220 214]
  [223 220 214]
  ...
  [234 224 212]
  [234 224 212]
  [234 224 212]]

 ...

 [[ 64  69  72]
  [ 57  63  66]
  [ 49  57  59]
  ...
  [ 42  61  68]
  [ 34  53  63]
  [ 29  47  57]]

 [[ 55  60  63]
  [ 50  56  59]
  [ 49  57  59]
  ...
  [ 43  62  69]
  [ 40  59  68]
  [ 39  57  67]]

 [[ 53  58  61]
  [ 49  54  57]
  [ 50  58  60]
  ...
  [ 52  72  79]
  [ 46  66  75]
  [ 48  68  77]]]","[[[250 251 253]
  [250 251 253]
  [250 251 253]
  ...
  [217 218 213]
  [217 218 213]
  [217 218 213]]

 [[250 251 253]
  [250 251 253]
  [250 251 253]
  ...
  [217 218 213]
  [217 218 213]
  [217 218 213]]

 [[250 251 253]
  [250 251 253]
  [250 251 253]
  ...
  [217 218 213]
  [217 218 213]
  [217 218 213]]

 ...

 [[ 16  18  17]
  [ 15  17  16]
  [ 16  18  17]
  ...
  [ 67  81  81]
  [ 60  74  74]
  [ 60  74  74]]

 [[ 19  21  20]
  [ 15  17  16]
  [ 14  16  15]
  ...
  [ 67  81  81]
  [ 58  72  72]
  [ 59  73  73]]

 [[ 17  19  18]
  [ 12  14  13]
  [ 10  12  11]
  ...
  [ 61  75  75]
  [ 57  71  71]
  [ 53  67  67]]]"
597,25890670,0,13,274,517,31822,2018,"[[[173 172 178]
  [178 183 181]
  [170 180 179]
  ...
  [216 219 208]
  [243 245 238]
  [187 185 192]]

 [[173 172 178]
  [178 182 180]
  [172 181 181]
  ...
  [222 226 214]
  [242 244 238]
  [176 175 183]]

 [[172 172 178]
  [178 182 180]
  [175 184 183]
  ...
  [228 231 220]
  [238 240 235]
  [165 166 175]]

 ...

 [[ 84  84  72]
  [ 85  85  73]
  [ 79  79  67]
  ...
  [ 94  92  88]
  [ 93  92  87]
  [ 92  90  86]]

 [[ 83  83  71]
  [ 87  87  75]
  [ 81  81  69]
  ...
  [ 96  95  91]
  [ 93  92  88]
  [ 91  90  86]]

 [[ 87  87  75]
  [ 84  84  72]
  [ 82  82  70]
  ...
  [ 90  89  85]
  [ 96  95  91]
  [ 94  93  89]]]","[[[224 236 235]
  [235 247 246]
  [237 249 248]
  ...
  [204 201 194]
  [204 203 197]
  [192 193 188]]

 [[215 226 230]
  [229 240 243]
  [238 249 251]
  ...
  [205 202 195]
  [203 203 196]
  [192 193 188]]

 [[204 213 226]
  [213 223 234]
  [224 235 242]
  ...
  [206 203 196]
  [202 201 195]
  [191 192 187]]

 ...

 [[ 90  83  71]
  [105  98  86]
  [102  94  83]
  ...
  [127  94  75]
  [104  67  50]
  [ 90  58  51]]

 [[ 85  74  61]
  [107  96  82]
  [106  95  82]
  ...
  [132  98  79]
  [ 93  56  39]
  [ 82  52  44]]

 [[113 101  85]
  [107  95  79]
  [104  91  75]
  ...
  [144 110  91]
  [ 97  59  42]
  [ 74  44  36]]]","[[[190 205 222]
  [189 204 221]
  [189 204 221]
  ...
  [237 241 250]
  [234 238 249]
  [234 238 249]]

 [[187 203 221]
  [185 201 219]
  [185 201 219]
  ...
  [236 240 249]
  [231 235 246]
  [229 233 244]]

 [[183 200 220]
  [181 199 218]
  [181 199 218]
  ...
  [232 236 245]
  [227 231 242]
  [225 229 240]]

 ...

 [[129 109  84]
  [126 106  80]
  [129 109  81]
  ...
  [ 93  87  71]
  [ 98  91  75]
  [ 98  91  75]]

 [[142 122  95]
  [138 117  90]
  [134 113  84]
  ...
  [ 96  90  74]
  [ 92  86  70]
  [ 93  86  70]]

 [[140 119  92]
  [138 117  90]
  [142 121  92]
  ...
  [ 91  85  69]
  [ 90  83  67]
  [ 87  80  64]]]"
598,25910400,2,13,275,518,10750,2005,"[[[184 203 216]
  [123 142 159]
  [ 52  70  92]
  ...
  [182 205 223]
  [181 204 222]
  [180 203 221]]

 [[103 120 143]
  [ 76  93 119]
  [ 47  63  93]
  ...
  [183 205 223]
  [182 204 222]
  [182 204 221]]

 [[ 78  93 124]
  [ 79  93 127]
  [ 48  61 100]
  ...
  [185 206 223]
  [184 205 222]
  [184 205 222]]

 ...

 [[157 137 113]
  [122 102  78]
  [114  94  70]
  ...
  [ 27  26  24]
  [ 27  26  24]
  [ 27  26  24]]

 [[165 145 121]
  [145 125 101]
  [135 115  91]
  ...
  [ 27  26  24]
  [ 24  23  21]
  [ 26  25  23]]

 [[154 134 110]
  [150 130 106]
  [129 109  85]
  ...
  [ 27  26  24]
  [ 27  26  24]
  [ 25  24  22]]]","[[[ 50  56  54]
  [ 41  47  45]
  [ 37  43  41]
  ...
  [208 222 235]
  [208 222 235]
  [208 222 235]]

 [[ 46  52  50]
  [ 41  47  45]
  [ 37  43  40]
  ...
  [208 222 235]
  [208 222 235]
  [208 222 235]]

 [[ 44  50  48]
  [ 37  43  41]
  [ 33  39  37]
  ...
  [208 222 235]
  [208 222 235]
  [208 222 235]]

 ...

 [[ 17  17  17]
  [ 16  16  16]
  [ 15  15  15]
  ...
  [120 103  85]
  [112  95  77]
  [111  94  76]]

 [[ 15  15  15]
  [ 14  14  14]
  [ 14  14  14]
  ...
  [116  99  81]
  [108  91  73]
  [101  84  66]]

 [[ 14  14  14]
  [ 15  15  15]
  [ 15  15  15]
  ...
  [128 111  93]
  [120 103  85]
  [ 94  77  59]]]","[[[ 99 135 185]
  [109 145 195]
  [109 145 195]
  ...
  [137 171 208]
  [137 171 208]
  [137 171 208]]

 [[106 142 191]
  [104 140 189]
  [107 143 192]
  ...
  [138 171 208]
  [138 171 208]
  [138 171 208]]

 [[107 143 191]
  [109 145 193]
  [109 145 193]
  ...
  [139 172 208]
  [139 172 208]
  [139 172 208]]

 ...

 [[ 68  67  63]
  [ 62  61  56]
  [ 61  58  52]
  ...
  [129 115 104]
  [136 122 111]
  [136 122 111]]

 [[ 65  64  61]
  [ 63  63  58]
  [ 74  72  67]
  ...
  [130 116 105]
  [128 114 103]
  [128 114 103]]

 [[ 63  63  61]
  [ 69  68  64]
  [ 72  70  66]
  ...
  [130 116 105]
  [131 117 106]
  [129 115 104]]]"
599,25910790,5,13,271,519,3433,2006,"[[[176 223 251]
  [177 224 252]
  [178 225 253]
  ...
  [179 225 251]
  [179 225 251]
  [179 225 251]]

 [[178 225 252]
  [179 226 253]
  [180 227 254]
  ...
  [180 226 251]
  [180 226 251]
  [180 226 251]]

 [[178 225 251]
  [179 226 252]
  [180 227 253]
  ...
  [181 227 251]
  [181 227 251]
  [181 227 251]]

 ...

 [[  7  14  22]
  [  7  14  22]
  [  7  14  22]
  ...
  [ 49  43  47]
  [ 47  41  45]
  [ 43  38  42]]

 [[  8  15  23]
  [  8  15  23]
  [  7  14  22]
  ...
  [ 44  39  43]
  [ 49  44  49]
  [ 49  44  48]]

 [[  9  16  24]
  [  8  15  23]
  [  7  14  22]
  ...
  [ 46  41  47]
  [ 51  46  52]
  [ 51  46  52]]]","[[[135 119  76]
  [156 139  94]
  [134 117  71]
  ...
  [222 250 253]
  [222 250 253]
  [222 250 253]]

 [[151 137  89]
  [145 129  81]
  [137 121  73]
  ...
  [222 250 253]
  [222 250 253]
  [222 250 253]]

 [[159 147  93]
  [150 137  83]
  [150 137  87]
  ...
  [225 251 254]
  [225 251 254]
  [225 251 254]]

 ...

 [[167 128  78]
  [143  95  51]
  [133  88  44]
  ...
  [219 188 125]
  [191 160  97]
  [202 170 107]]

 [[163 121  63]
  [164 115  57]
  [170 123  60]
  ...
  [223 192 125]
  [218 187 121]
  [218 187 121]]

 [[197 156  85]
  [201 153  80]
  [221 174  97]
  ...
  [210 180 111]
  [209 178 110]
  [215 185 116]]]","[[[232 252 250]
  [232 252 250]
  [233 252 250]
  ...
  [250 253 252]
  [253 254 254]
  [250 251 250]]

 [[232 252 250]
  [233 252 250]
  [234 252 250]
  ...
  [225 227 226]
  [242 243 243]
  [227 227 227]]

 [[234 253 251]
  [235 253 251]
  [236 253 251]
  ...
  [170 170 170]
  [188 187 187]
  [193 191 192]]

 ...

 [[ 31  34  41]
  [ 31  34  41]
  [ 28  31  38]
  ...
  [ 37  31  29]
  [ 52  43  39]
  [ 56  47  42]]

 [[ 31  34  39]
  [ 32  35  40]
  [ 27  30  35]
  ...
  [ 50  43  40]
  [ 57  47  43]
  [ 56  45  39]]

 [[ 31  34  39]
  [ 32  35  40]
  [ 27  30  35]
  ...
  [ 54  46  44]
  [ 54  43  38]
  [ 57  44  38]]]"
600,25912580,0,13,274,520,15129,2012,"[[[254 252 251]
  [251 248 247]
  [235 231 230]
  ...
  [189 191 185]
  [190 188 191]
  [191 184 195]]

 [[252 251 249]
  [251 250 248]
  [232 231 229]
  ...
  [186 190 183]
  [189 191 183]
  [187 185 180]]

 [[251 250 248]
  [253 252 250]
  [234 233 231]
  ...
  [177 182 177]
  [191 197 181]
  [182 186 163]]

 ...

 [[118 118 110]
  [116 116 108]
  [120 120 112]
  ...
  [134 125 118]
  [143 134 127]
  [146 137 131]]

 [[123 123 115]
  [122 122 114]
  [115 115 107]
  ...
  [132 123 118]
  [146 137 132]
  [155 146 141]]

 [[124 124 116]
  [117 117 109]
  [118 118 110]
  ...
  [136 127 122]
  [145 136 131]
  [154 145 140]]]","[[[239 240 226]
  [236 237 223]
  [244 245 231]
  ...
  [183 198 219]
  [187 195 202]
  [212 216 210]]

 [[239 240 226]
  [236 238 223]
  [244 245 231]
  ...
  [180 195 215]
  [190 198 204]
  [215 217 211]]

 [[240 241 228]
  [237 237 224]
  [242 242 229]
  ...
  [177 191 210]
  [195 202 208]
  [216 218 213]]

 ...

 [[116 108  97]
  [114 106  95]
  [112 104  93]
  ...
  [ 94  94  92]
  [101 101  99]
  [110 110 108]]

 [[110 102  91]
  [114 106  95]
  [120 112 101]
  ...
  [ 90  90  88]
  [100 100  98]
  [ 97  97  95]]

 [[118 110  99]
  [122 114 103]
  [126 118 107]
  ...
  [ 98  98  96]
  [ 98  98  96]
  [ 98  98  96]]]","[[[ 55  65  75]
  [ 57  67  77]
  [ 56  68  77]
  ...
  [254 255 247]
  [254 255 252]
  [255 254 255]]

 [[105 115 123]
  [108 118 125]
  [107 119 127]
  ...
  [253 254 247]
  [255 255 252]
  [254 254 254]]

 [[119 128 132]
  [119 129 132]
  [115 126 130]
  ...
  [254 255 250]
  [253 253 252]
  [245 245 247]]

 ...

 [[ 66  78  68]
  [ 66  78  67]
  [ 59  71  59]
  ...
  [ 80  89  88]
  [ 69  78  77]
  [ 74  83  82]]

 [[ 63  76  66]
  [ 63  77  66]
  [ 60  74  61]
  ...
  [ 79  88  87]
  [ 70  79  78]
  [ 75  84  83]]

 [[ 66  79  69]
  [ 61  75  65]
  [ 58  72  59]
  ...
  [ 83  92  91]
  [ 76  85  84]
  [ 78  87  86]]]"
601,25920480,8,13,276,521,4026,2000,"[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 ...

 [[185 179 167]
  [172 165 151]
  [181 172 158]
  ...
  [132 160 182]
  [131 159 181]
  [124 152 174]]

 [[182 174 160]
  [176 165 149]
  [195 184 167]
  ...
  [132 160 182]
  [126 154 176]
  [124 152 174]]

 [[175 164 148]
  [190 177 160]
  [212 198 181]
  ...
  [124 152 174]
  [119 147 169]
  [123 151 173]]]","[[[205 215 225]
  [202 212 222]
  [203 213 223]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[204 214 224]
  [201 211 221]
  [203 213 223]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[203 213 223]
  [200 210 220]
  [203 213 223]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 ...

 [[101 147 183]
  [ 98 144 180]
  [ 87 131 166]
  ...
  [ 76  98 121]
  [ 88 110 133]
  [ 77  99 122]]

 [[101 147 183]
  [ 95 141 177]
  [ 92 136 171]
  ...
  [ 85 106 132]
  [ 88 110 135]
  [ 88 110 136]]

 [[ 94 140 176]
  [ 93 138 174]
  [101 145 180]
  ...
  [ 90 111 138]
  [ 85 106 133]
  [ 85 106 133]]]","[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [244 245 207]
  [238 240 190]
  [227 226 182]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [223 225 178]
  [218 221 162]
  [217 218 164]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [192 196 138]
  [205 210 142]
  [224 226 162]]

 ...

 [[254 254 254]
  [254 254 254]
  [252 252 252]
  ...
  [147 152 164]
  [145 149 155]
  [165 169 170]]

 [[254 254 254]
  [252 252 252]
  [252 252 252]
  ...
  [137 136 145]
  [168 165 165]
  [204 200 192]]

 [[254 254 254]
  [252 252 252]
  [252 252 252]
  ...
  [149 145 153]
  [178 170 166]
  [235 226 214]]]"
602,25927040,4,13,277,522,36860,2017,"[[[178 176 171]
  [199 193 187]
  [163 154 145]
  ...
  [225 223 224]
  [241 239 240]
  [229 227 228]]

 [[182 180 175]
  [202 196 189]
  [165 157 147]
  ...
  [219 217 218]
  [234 232 233]
  [217 215 216]]

 [[181 179 174]
  [201 195 189]
  [181 173 163]
  ...
  [219 217 218]
  [228 226 227]
  [210 208 209]]

 ...

 [[141 122 105]
  [140 121 104]
  [151 132 115]
  ...
  [101  79  55]
  [100  80  57]
  [ 94  73  52]]

 [[127 108  91]
  [140 121 104]
  [156 137 120]
  ...
  [ 89  67  44]
  [101  81  57]
  [ 94  73  52]]

 [[127 108  91]
  [145 126 109]
  [150 131 114]
  ...
  [ 86  64  41]
  [ 92  71  48]
  [113  92  71]]]","[[[211 216 209]
  [215 220 213]
  [212 217 210]
  ...
  [110 100  97]
  [157 147 146]
  [170 160 161]]

 [[137 142 136]
  [148 153 147]
  [161 166 160]
  ...
  [123 113 111]
  [179 169 168]
  [168 158 159]]

 [[108 113 109]
  [ 99 103 100]
  [ 96 100  97]
  ...
  [128 118 116]
  [182 172 171]
  [137 127 128]]

 ...

 [[107  83  59]
  [110  86  62]
  [107  83  59]
  ...
  [120  95  73]
  [126 101  79]
  [129 104  82]]

 [[108  84  60]
  [111  87  63]
  [105  81  57]
  ...
  [117  92  70]
  [122  97  75]
  [126 101  79]]

 [[107  83  59]
  [113  89  65]
  [110  86  62]
  ...
  [131 106  84]
  [126 101  79]
  [121  96  74]]]","[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 ...

 [[ 96  72  47]
  [ 75  52  27]
  [ 63  42  18]
  ...
  [130 110  85]
  [138 118  93]
  [136 116  91]]

 [[ 81  57  28]
  [ 67  44  16]
  [ 75  54  26]
  ...
  [131 111  86]
  [134 114  89]
  [134 114  89]]

 [[ 73  50  19]
  [ 73  50  20]
  [ 81  60  30]
  ...
  [132 112  87]
  [136 116  91]
  [131 111  86]]]"
603,25942780,0,13,278,523,17173,2013,"[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [253 252 255]
  [253 252 255]
  [252 251 255]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [252 252 254]
  [251 250 255]
  [253 252 255]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 255]
  [252 252 254]
  [251 251 251]]

 ...

 [[128 116  94]
  [127 114  95]
  [141 128 109]
  ...
  [187 172 148]
  [182 167 148]
  [166 150 135]]

 [[139 127 105]
  [123 111  91]
  [130 117  99]
  ...
  [146 132 107]
  [161 146 128]
  [217 200 188]]

 [[129 117  95]
  [121 108  88]
  [121 107  89]
  ...
  [178 164 138]
  [147 131 114]
  [187 170 160]]]","[[[142 142 142]
  [143 144 138]
  [140 141 129]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[154 154 153]
  [142 143 138]
  [137 138 127]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[213 213 213]
  [149 150 145]
  [140 141 132]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 ...

 [[209 202 186]
  [211 204 188]
  [207 200 184]
  ...
  [142 129 110]
  [130 117  98]
  [123 110  91]]

 [[198 192 176]
  [185 179 163]
  [201 195 179]
  ...
  [141 128 109]
  [134 121 102]
  [129 116  97]]

 [[157 151 135]
  [146 140 124]
  [159 153 137]
  ...
  [143 130 111]
  [129 116  97]
  [132 119 100]]]","[[[132 137 140]
  [130 135 139]
  [132 137 140]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[ 95 100 104]
  [ 92  97 101]
  [ 92  97 101]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[ 96 102 107]
  [ 97 103 108]
  [ 98 104 109]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 ...

 [[204 191 174]
  [148 135 118]
  [148 135 118]
  ...
  [150 143 130]
  [166 160 146]
  [158 153 138]]

 [[176 163 146]
  [164 151 134]
  [204 191 174]
  ...
  [110 100  88]
  [118 109  96]
  [152 144 131]]

 [[151 138 121]
  [188 175 158]
  [210 197 180]
  ...
  [ 88  76  64]
  [128 118 106]
  [164 154 142]]]"
604,25963180,4,13,279,524,21071,2012,"[[[ 84  83  50]
  [ 78  76  50]
  [ 69  65  48]
  ...
  [179 179 189]
  [177 180 189]
  [175 182 189]]

 [[ 76  72  45]
  [ 76  72  46]
  [ 72  68  44]
  ...
  [170 172 184]
  [169 176 186]
  [168 178 187]]

 [[ 89  82  64]
  [ 55  50  25]
  [ 90  85  53]
  ...
  [166 172 187]
  [165 177 190]
  [163 179 192]]

 ...

 [[  7   6   4]
  [ 10   9   7]
  [ 13  12  10]
  ...
  [187 172 141]
  [208 194 165]
  [118 106  78]]

 [[ 11  10   8]
  [ 10   9   7]
  [  8   7   5]
  ...
  [133 118  89]
  [198 186 158]
  [182 172 144]]

 [[ 13  12  10]
  [  9   8   6]
  [  3   2   0]
  ...
  [155 141 112]
  [207 196 169]
  [193 184 157]]]","[[[252 251 249]
  [252 251 249]
  [253 252 250]
  ...
  [216 216 212]
  [211 212 208]
  [208 209 204]]

 [[253 252 250]
  [252 251 249]
  [252 251 249]
  ...
  [215 215 212]
  [211 211 209]
  [208 208 206]]

 [[248 247 245]
  [252 251 249]
  [252 251 249]
  ...
  [213 213 211]
  [210 210 208]
  [208 208 206]]

 ...

 [[144 122  87]
  [ 81  61  30]
  [ 57  40  16]
  ...
  [ 31  35  39]
  [ 41  44  49]
  [ 43  46  51]]

 [[131 108  68]
  [ 85  66  30]
  [109  93  65]
  ...
  [ 49  54  60]
  [ 37  39  45]
  [ 46  47  52]]

 [[103  79  36]
  [107  88  49]
  [108  92  62]
  ...
  [ 39  45  51]
  [ 23  26  31]
  [ 42  43  47]]]","[[[175 192 210]
  [173 190 210]
  [171 190 212]
  ...
  [ 90 167 223]
  [ 90 167 223]
  [ 90 167 223]]

 [[174 190 209]
  [173 190 209]
  [170 189 211]
  ...
  [ 91 168 224]
  [ 90 167 223]
  [ 90 167 223]]

 [[174 190 207]
  [175 192 209]
  [171 189 210]
  ...
  [ 93 169 224]
  [ 92 168 223]
  [ 90 167 221]]

 ...

 [[196 192 181]
  [191 186 178]
  [189 184 180]
  ...
  [ 49  57  60]
  [ 53  61  64]
  [ 29  37  40]]

 [[189 183 173]
  [207 201 194]
  [197 190 187]
  ...
  [ 39  47  50]
  [ 48  56  59]
  [ 59  67  70]]

 [[176 169 158]
  [188 181 173]
  [184 176 173]
  ...
  [ 27  35  38]
  [ 57  65  68]
  [ 62  70  73]]]"
605,25990190,0,13,280,525,4485,2005,"[[[243 242 240]
  [243 242 240]
  [243 242 240]
  ...
  [137 133 132]
  [170 165 168]
  [177 172 179]]

 [[243 242 240]
  [243 242 240]
  [243 242 240]
  ...
  [125 121 119]
  [163 159 161]
  [191 186 192]]

 [[242 241 239]
  [242 241 239]
  [242 241 239]
  ...
  [100  95  92]
  [170 166 166]
  [162 157 161]]

 ...

 [[ 98  88  76]
  [106  96  84]
  [108  98  88]
  ...
  [100  92  81]
  [ 93  85  74]
  [ 98  90  79]]

 [[101  91  78]
  [107  97  85]
  [101  91  81]
  ...
  [ 96  90  78]
  [ 95  89  77]
  [ 98  92  80]]

 [[101  91  79]
  [115 105  93]
  [113 103  93]
  ...
  [ 94  88  76]
  [ 99  93  81]
  [101  95  83]]]","[[[208 208 206]
  [205 205 203]
  [194 194 192]
  ...
  [232 230 233]
  [232 230 233]
  [232 230 233]]

 [[208 208 206]
  [209 209 207]
  [202 202 200]
  ...
  [232 230 233]
  [232 230 233]
  [232 230 233]]

 [[212 212 210]
  [209 209 207]
  [196 196 194]
  ...
  [231 229 232]
  [231 229 232]
  [231 229 232]]

 ...

 [[ 97  92  86]
  [100  95  89]
  [ 91  86  80]
  ...
  [ 99  95  83]
  [100  96  84]
  [107 103  91]]

 [[ 96  91  85]
  [102  97  91]
  [101  96  90]
  ...
  [104 100  88]
  [103  99  87]
  [109 105  93]]

 [[100  95  89]
  [112 107 101]
  [100  95  89]
  ...
  [110 106  94]
  [104 100  88]
  [ 97  93  81]]]","[[[149 159 152]
  [148 157 151]
  [149 158 154]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[149 159 152]
  [148 157 152]
  [149 158 154]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[150 160 152]
  [147 156 151]
  [148 157 154]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 ...

 [[ 98  94  83]
  [110 106  95]
  [121 117 106]
  ...
  [115 105  93]
  [121 111  99]
  [120 110  98]]

 [[110 106  95]
  [114 110  99]
  [111 107  96]
  ...
  [111 101  89]
  [116 106  94]
  [118 108  96]]

 [[120 116 105]
  [118 114 103]
  [106 102  91]
  ...
  [115 105  93]
  [121 111  99]
  [112 102  90]]]"
