listing_id,year,make,model,damage,est_value,full_label,listing_url,image1_url,image2_url,image3_url,image4_url
25728897,2013,FORD,FUSION SE,REAR END,15306,2013 FORD FUSION SE HYBRID,https://www.copart.com/lot/25728897,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX61/7b6d8f8d-719c-4fd6-a1fa-448df7ee5e83.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX61/faa590d6-a35a-4863-9f0e-3fc2d07da6d7.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX61/708d0f12-f1bf-4868-9f62-6c6d46dca564.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX61/d0bd2e64-c6d9-4244-a176-2451dc2055ff.JPG
25743979,2010,FORD,FUSION SE,SIDE,5142,2010 FORD FUSION SE,https://www.copart.com/lot/25743979,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX191/5c981d1f-b675-4964-be25-9f3c3a01df95.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX191/9197459c-3c8b-479a-b3bb-477a8f2b02c7.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX191/d9aa36da-4a0c-4df5-8ab7-d0dabc908987.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX191/e0e3aec2-7097-458e-bace-e16c16d16ce7.JPG
25774820,2011,FORD,TAURUS SEL,FRONT END,6635,2011 FORD TAURUS SEL,https://www.copart.com/lot/25774820,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/b9eb93e1-e324-4ad1-832e-167c6aaa4e16.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/b9eb93e1-e324-4ad1-832e-167c6aaa4e16.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/0b16f10c-549d-435a-8041-b174c49aefab.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/672f11f2-48f2-4043-b4f5-6371b0886176.JPG
25776640,2014,FORD,F150 SUPER,REAR END,22655,2014 FORD F150 SUPER CAB,https://www.copart.com/lot/25776640,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/7b4371aa-66f8-4b3c-bcb2-6bc18e9143bc.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/45d486ba-41e0-4c19-bf95-4114ea38677a.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/8548c758-6239-484f-ab86-72ada0ad3a40.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/cea2c3cf-30b6-40b1-8765-43000fd22908.JPG
25780510,2015,FORD,FUSION SE,FRONT END,8052,2015 FORD FUSION SE,https://www.copart.com/lot/25780510,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX234/1a838edb-adc6-4cd7-96f4-e0136ca9565b.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX234/d86ffc4c-ca45-45ec-8257-11aa79fa9d5c.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX234/0ef942db-965e-40db-adc9-51c4ebba83b6.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX234/71f7c3a4-c20c-412c-9ab0-1e00b3de29e5.JPG
25788570,2019,FORD,RANGER SUP,FRONT END,34685,2019 FORD RANGER SUPERCREW,https://www.copart.com/lot/25788570,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/009fb9c3-4961-4a8d-8a00-b6bf2c0589b8.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX266/68c31e9f-fae6-4c96-84b4-6913b3a4619e.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/b7648283-f36c-4f60-b75f-7c870ed46872.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/c56c5b0b-4467-4bf8-bdd3-0b539f18146f.JPG
25799930,2011,FORD,FUSION SE,FRONT END,4915,2011 FORD FUSION SE,https://www.copart.com/lot/25799930,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/daac97c8-ce0c-43cf-b79b-562b24d17632.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/ee73f4ca-764f-48fa-9afb-952d83250bfa.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/c14df128-c7e9-4a4a-9701-ad74281ac4db.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/2bcabe44-3356-4504-8534-4fbee44f8109.JPG
25806150,2017,FORD,TAURUS SEL,FRONT END,18712,2017 FORD TAURUS SEL,https://www.copart.com/lot/25806150,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/15d52a86-cade-474d-a795-7de7431baea3.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/7b32e8c7-f342-49c7-963a-d7df6bf1fb2a.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/f9829168-a0fb-4ae2-a834-129dc687f4df.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/2e97fbff-836a-4761-ba77-9e13e9983941.JPG
22753769,2017,GMC,ACADIA SLE,REAR END,25973,2017 GMC ACADIA SLE,https://www.copart.com/lot/22753769,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX133/5c6ba92b-4c9b-4fc6-96b3-1237b04df437.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX133/b3f6440d-1b1f-4621-b535-c02d0f551e53.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX133/bb466555-5237-4804-bc44-526982f63be2.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX133/d61b8b97-11ea-4a34-9d67-e801a325ffb5.JPG
23154748,2012,GMC,SIERRA K25,SIDE,20331,2012 GMC SIERRA K2500 HEAVY DUTY,https://www.copart.com/lot/23154748,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX117/e5979066-0b80-4b38-9c4b-bfe9186344c4.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX117/9aaca446-4983-474e-a753-8ad617dc84a2.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX117/d292ef86-7b06-41c7-b090-4bd5c627e0cc.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX117/dfda77e4-fc23-46ef-8095-c6ca3603e1d2.JPG
23346639,2015,GMC,YUKON DENA,FRONT END,40000,2015 GMC YUKON DENALI,https://www.copart.com/lot/23346639,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX133/0e873864-7a85-452b-9197-6287919c9d91.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX133/81cf1348-177e-4d86-b72c-4375934491e2.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX133/d004464d-fdde-460b-b0c2-bb9a826432c0.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX133/d9240e45-c036-4d75-9934-3793eaffc3e8.JPG
25811130,2003,GMC,SAFARI XT,FRONT END,2665,2003 GMC SAFARI XT,https://www.copart.com/lot/25811130,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX234/cdcc7218-8196-4d43-a129-6b9b1e690bf0.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX234/25731bc2-3387-496a-bf78-81747fd677b4.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX234/124c180c-3763-4fc3-8003-f7cf75e523a2.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX234/88a141ff-7185-44b3-953d-28a09b1284f0.JPG
25821780,2015,GMC,SIERRA K35,WATER/FLOOD,45589,2015 GMC SIERRA K3500 DENALI,https://www.copart.com/lot/25821780,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX234/8c331880-9d45-466d-84c0-16f8f30c9a83.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX234/3a456466-974f-4f53-9ac8-3ce9bff2af93.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX234/c6edd65f-d1ff-454b-b801-0aed16749cec.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX234/6428048b-9e8a-43c1-89d2-6672ccbd8c3c.JPG
25913150,2011,GMC,ACADIA SLT,FRONT END,9993,2011 GMC ACADIA SLT-1,https://www.copart.com/lot/25913150,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/bd2b82c2-bc34-4cb4-bd09-ffc457175fae.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/a46e68d6-055e-441d-a76f-ed3545d74dfd.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/df5be7e1-980e-424b-a708-c5da72164144.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/1887ba33-2f66-4a09-a963-f0a8c70708f8.JPG
25921730,2020,GMC,SIERRA K15,FRONT END,49457,2020 GMC SIERRA K1500 SLT,https://www.copart.com/lot/25921730,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/9768ccd2-03c2-4401-9648-02202f77ea7e.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/65550ad6-46a1-4ab0-9ebc-3b933d329828.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/1a2809df-b89a-4baf-ab69-261fe5ff780f.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/9c8cca3a-92ae-47ab-8d98-8849b48e63a0.JPG
25955330,2008,GMC,YUKON DENA,FRONT END,8024,2008 GMC YUKON DENALI,https://www.copart.com/lot/25955330,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/fd81b925-2195-4ee6-b3ca-35d9362bd125.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/fe0e21d5-eabb-48fd-bdc2-998193e5935d.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/db0c34b1-67c4-42ce-8df0-3c20912d5759.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/af7f2542-e76d-46ab-a220-b4c62dd878bb.JPG
25958620,2005,GMC,ENVOY,SIDE,3935,2005 GMC ENVOY,https://www.copart.com/lot/25958620,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/afc6652d-1404-454e-9677-ef0659ed692a.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/fde7a00b-1e1a-4fff-9040-4ee38eb001e9.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/4e1e1f21-b760-4eb2-a99e-14aa0665f90d.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/b3e18195-e132-4e70-adf3-93d6dce12526.JPG
25977560,2017,GMC,SIERRA K35,ALL OVER,52780,2017 GMC SIERRA K3500 DENALI,https://www.copart.com/lot/25977560,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/116466af-e217-4a92-bc9b-038ecfd3ab34.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/fdc8387f-90e8-4ee4-8e6d-31a822e6346c.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/c46ba23c-9fb3-4333-b5c6-bddb68a104a4.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/796b1941-00b5-4aeb-826d-15991b906a13.JPG
25989680,2016,GMC,ACADIA SLE,FRONT END,20735,2016 GMC ACADIA SLE,https://www.copart.com/lot/25989680,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/c8c1a630-780b-43dc-b3a3-718f87befa5d.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/452718e8-2cec-49ec-9b42-63fa03d50efd.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/d0cfe90f-a731-449f-ad18-e4ffce39cbef.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/6933de7e-9404-4fba-876d-32fbc958213e.JPG
25996040,2008,GMC,SIERRA C15,FRONT END,6861,2008 GMC SIERRA C1500,https://www.copart.com/lot/25996040,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/c6c5fd4d-6ccc-4ffb-a7ea-10cca2330f53.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/ec418bac-e6f5-4a47-a806-44adf40898e5.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/198bd60b-1a0b-43f2-a2c1-e841a9d396ff.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/805a1d86-a376-4e7e-a3e9-97e36a1c4d11.JPG
26010610,2018,GMC,YUKON XL K,ALL OVER,44515,2018 GMC YUKON XL K1500 SLT,https://www.copart.com/lot/26010610,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX240/e9b4515e-5567-4eac-a3fd-5c2cbdfb401f.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX240/680be877-0966-4fed-86ee-13ad26f4c3cb.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX240/a0952e0d-8785-4cb8-a28a-eb4f931fd68b.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX240/cfc3e8cd-24de-4932-a74d-62602b2f9cb0.JPG
26049140,2006,GMC,YUKON,VANDALISM,6049,2006 GMC YUKON,https://www.copart.com/lot/26049140,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/02b208ea-47e6-4368-89ff-6a4a55fab86d.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/76075c12-bcb4-4676-bd0f-5bfd2e4555b5.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/f15a389f-2d48-499f-b4c4-9b6fcee27d70.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/a2c5fc77-da27-4291-a2ed-afea08dba712.JPG
26054300,2019,GMC,SIERRA K15,FRONT END,44879,2019 GMC SIERRA K1500 SLE,https://www.copart.com/lot/26054300,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/7a7c4482-c79b-4705-b338-779256e93936.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/23d24cc4-ed34-4a39-afda-7de5412b9b5e.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/235e45c8-0d06-4625-b370-b607592e3e6f.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/58a13235-72b8-403a-bc45-ee5c45a54720.JPG
26060680,2018,GMC,YUKON SLT,FRONT END,48517,2018 GMC YUKON SLT,https://www.copart.com/lot/26060680,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/4d041611-e21a-48d2-822a-636bc161f2f1.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/23577199-3917-468a-a5bc-306e224e6159.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/5d8d3b02-5608-40f1-aea6-2f5065c5ce0f.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/8f8f9828-0675-4c02-9209-ce221d87980d.JPG
26067220,2005,GMC,ENVOY,SIDE,7228,2005 GMC ENVOY,https://www.copart.com/lot/26067220,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX262/99ed6ee5-e6e0-43f0-a097-cbac962043a7.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX262/69d84e8d-3de8-4151-b840-4eefe7c55606.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX262/a956778f-e39b-4a42-b17d-feeecfc174d2.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX262/f7bd48b8-dfef-42a9-af6c-258811f65ed0.JPG
26076160,2015,GMC,SIERRA K15,FRONT END,26176,2015 GMC SIERRA K1500 SLE,https://www.copart.com/lot/26076160,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/1ce0b2e2-9fb9-4c5a-a852-a0a0148d9366.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/c37c6d5f-670b-4847-8d1d-257da1623ad9.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/49a30792-1a6d-463e-94d3-90a2ac34821c.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/ea2a199c-0331-4a35-b1eb-6f08a24f099b.JPG
26188260,2015,GMC,SIERRA K35,ROLLOVER,51505,2015 GMC SIERRA K3500 DENALI,https://www.copart.com/lot/26188260,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX240/fe71c8ff-1807-46db-9b71-ae7524621cfc.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX240/d3c1e26b-18c6-4532-a5ea-4b20a8826a1f.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX240/d18e2a26-f5f4-4fd6-a68d-8288b493e621.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX240/c3889316-acd8-49ec-b8b8-6008d6fbb152.JPG
26191180,2019,GMC,SIERRA LIM,SIDE,27894,2019 GMC SIERRA LIMITED K1500,https://www.copart.com/lot/26191180,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/3386a6b1-1f08-4020-9a6d-1b279aec6b38.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/f787b0f6-1982-4f88-99c7-8c21315c6f03.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/68a8ff77-9c3b-44c7-84b9-71373194c9aa.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/88c78302-555d-420d-a68d-a65affb85a66.JPG
26197470,2013,GMC,TERRAIN SL,FRONT END,8234,2013 GMC TERRAIN SLT,https://www.copart.com/lot/26197470,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/fc9f7eb8-a05c-48f9-ae99-e3c32d00850b.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/982e5a6c-3689-49f3-82de-bb1e17f76947.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/6d9ed87e-1bd8-49b2-94d1-7640d1f02d31.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/5d3854f0-8588-45f4-b54a-eff8b2aac2d0.JPG
26213810,2018,GMC,SAVANA G25,WATER/FLOOD,21916,2018 GMC SAVANA G2500,https://www.copart.com/lot/26213810,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/876d2cbb-e338-4c86-867f-efa1625a4795.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/efc687a7-a0e2-4297-abb6-f715e94de9f2.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/a9893923-c472-4699-88fa-fa1376e9fdb3.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/8a9c9d59-8796-4ca6-ae69-51950b41c240.JPG
26220670,2017,GMC,ACADIA SLE,REAR END,22704,2017 GMC ACADIA SLE,https://www.copart.com/lot/26220670,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/48e35e8a-f63a-4153-b8bb-730207b793c3.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/3f9e372f-a88e-4d39-9beb-2eb0d6b9b5d0.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/f0f049ef-ebc5-4358-8ca3-f94650ba14b9.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/744b12eb-4995-428a-8546-ef2e4f987cb6.JPG
26245780,2017,GMC,YUKON XL D,FRONT END,49860,2017 GMC YUKON XL DENALI,https://www.copart.com/lot/26245780,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/1f18a4a1-93b0-41f4-9f00-80897f44416b.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/2cd28bc8-f0fc-42fd-8dfe-d0ba802c50ad.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/f0fda946-1499-414e-a336-8401a599acfc.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/8ad381e5-5c7b-487f-94a9-e989387f2eca.JPG
26246240,2018,GMC,TERRAIN SL,TOP/ROOF,20722,2018 GMC TERRAIN SLE,https://www.copart.com/lot/26246240,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/e6dd0602-a776-4aec-baeb-41906f52085d.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/7efc0378-7593-4b14-8098-3048b0a8ba47.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/20126ba2-62f0-4a54-a3cc-0c468495d8c9.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/c774b914-f004-4f37-b673-5c3e68918300.JPG
26246260,2018,GMC,SIERRA K35,BURN,60062,2018 GMC SIERRA K3500 SLE,https://www.copart.com/lot/26246260,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/bce1b536-5e85-4168-8974-a49288a84da2.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/5b35b827-7ac4-45be-a458-b92362bf4d42.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/f0f522cd-b014-41b5-8b54-ca5fa5c14e92.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/bb8e4eed-7f3e-462e-9737-35e26f6a59bf.JPG
26266740,2017,GMC,SIERRA K15,BURN,38963,2017 GMC SIERRA K1500 DENALI,https://www.copart.com/lot/26266740,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/2ab2ad7f-817a-4662-9edc-ffd7df6ebea0.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/d49a3513-c604-4369-9db6-8398cea239c8.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/68e15275-706c-44cb-a7d8-356913375c9a.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/079c77df-c32f-4e9b-a5fa-500848920551.JPG
26269570,2017,GMC,SIERRA K15,BURN,25248,2017 GMC SIERRA K1500,https://www.copart.com/lot/26269570,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/39f0be99-5f63-4863-924e-57e66d675bd2.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/7741b693-5848-45b3-a9f2-7bbd7c51e06e.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/8033a494-eea3-405f-a792-be5d7e664a53.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/bb3bf9a8-d01c-41f5-a14f-3f9f1e92a7f0.JPG
26318260,2018,GMC,ACADIA DEN,SIDE,30000,2018 GMC ACADIA DENALI,https://www.copart.com/lot/26318260,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/f738c715-1b30-48c8-b27f-0a1bfc637fda.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/8ad9ef28-4284-466c-8bff-6df35dfce816.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/55df4fb4-d98d-47ce-b387-e1038f2b950b.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/d861b76e-567c-4c48-b2d2-bf0d977d9f86.JPG
26320890,2004,GMC,YUKON,FRONT END,6678,2004 GMC YUKON,https://www.copart.com/lot/26320890,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/0150c55b-bc3e-4e8a-a6ec-7cababd16f23.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/0d032ce5-5345-4276-b40e-212f537b5c6f.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/19bf4987-e775-43a7-9aed-6fe44107f7ed.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/01fdbb34-acc0-4519-9187-c3dd5c553645.JPG
26343670,2002,GMC,YUKON,FRONT END,1500,2002 GMC YUKON,https://www.copart.com/lot/26343670,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/765f9e7c-9e19-49fe-b586-d07c35ce6667.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/8ab53695-7451-4b2d-aad6-6151326df577.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/4e3d692c-b6bd-456b-a630-946da6453fad.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/f9bc154e-0003-4d28-899f-7cfa27dae781.JPG
26345740,2018,GMC,TERRAIN SL,FRONT END,19169,2018 GMC TERRAIN SLE,https://www.copart.com/lot/26345740,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX242/d27eb2e5-5440-432e-ae0b-7ffeb5e547d7.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX242/fccd314b-b975-4278-9b18-5e7eae751aab.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX242/b0a9f2a0-ed8e-4c29-88b3-f104471f4cd4.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX242/2bc7befc-a3af-4f0a-9550-d1a71463c206.JPG
26351760,2016,GMC,SIERRA K15,SIDE,29888,2016 GMC SIERRA K1500 SLE,https://www.copart.com/lot/26351760,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/a71f8709-269b-42ce-9bb1-56a538f7758f.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/0e611a33-ea43-489f-ae34-6a18caf0b5e5.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/9aec5a3c-426b-43ac-a846-6c3dcb5d3cbf.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/0beb4f0d-0d83-4863-ba3e-59e278db26ea.JPG
26354150,2014,GMC,TERRAIN SL,FRONT END,14408,2014 GMC TERRAIN SLT,https://www.copart.com/lot/26354150,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/03833022-4c91-40d2-a2af-8c023dc4d40f.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/5c93e24c-23e8-4734-afdf-49f1d053cb7c.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/6ad43574-04be-4972-a56a-2844dd16022c.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/bf0c7fb5-1609-42c5-babb-35059cb94a20.JPG
26355470,2019,GMC,SIERRA K25,FRONT END,60230,2019 GMC SIERRA K2500 DENALI,https://www.copart.com/lot/26355470,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/0b4c8512-2813-4785-954d-b76f2d1def2a.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/3395a697-82cd-44db-841b-af8634f3848f.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/88ce1928-b261-4a20-84cb-320f51cb3aec.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/a46779f7-4bdc-4a41-a4c1-4a0f36476412.JPG
26382640,2011,GMC,TERRAIN SL,REAR END,10672,2011 GMC TERRAIN SLT,https://www.copart.com/lot/26382640,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/7a376876-be02-4db0-bfc7-d86582461d43.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/deae2ed9-0f8f-4c1e-af6d-d86963213c4a.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/845908a1-0ae4-4d19-8077-d4ae63fda50c.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/ce977503-62ea-4473-b93f-18e8c07c5c74.JPG
